patinfo_resadmin1,rowcacode1,report_date,Cases,Deaths,Recovered,Shape_Area,Shape_Leng,E_POP,Cum_Case,Cum_Death,Cum_Recovered,TRI_RIDX,TRI_IDX,TRI_IDX2
DOSSO,NER003,2020-07-12,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
DIFFA,NER002,2020-07-12,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
NIAMEY,NER008,2020-07-12,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
MARADI,NER004,2020-07-12,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
ZINDER,NER007,2020-07-12,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
DIFFA,NER002,2020-07-13,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
ZINDER,NER007,2020-07-13,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
TAHOUA,NER005,2020-07-13,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
DOSSO,NER003,2020-07-13,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TILLABERI,NER006,2020-07-13,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
NIAMEY,NER008,2020-07-13,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
AGADEZ,NER001,2020-07-13,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
MARADI,NER004,2020-07-13,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
ZINDER,NER007,2020-07-14,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,58.33
DIFFA,NER002,2020-07-14,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,22.22
AGADEZ,NER001,2020-07-14,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,38.89
NIAMEY,NER008,2020-07-14,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
MARADI,NER004,2020-07-14,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.89
DOSSO,NER003,2020-07-14,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,18.0,1.0,0.0,0.0027,0.02,75.0
TILLABERI,NER006,2020-07-14,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,36.11
TAHOUA,NER005,2020-07-14,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,19.44
TAHOUA,NER005,2020-07-15,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-07-15,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
DIFFA,NER002,2020-07-15,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
AGADEZ,NER001,2020-07-15,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DOSSO,NER003,2020-07-15,1.0,0.0,0.0,33311.907134,2667.1303611000003,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
NIAMEY,NER008,2020-07-15,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
TILLABERI,NER006,2020-07-15,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-07-15,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TILLABERI,NER006,2020-07-16,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
AGADEZ,NER001,2020-07-16,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
NIAMEY,NER008,2020-07-16,0.0,0.0,0.0,592.6403874,120.4281938,1026848,723.0,57.0,0.0,11.8807,100.0,100.0
MARADI,NER004,2020-07-16,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DIFFA,NER002,2020-07-16,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
ZINDER,NER007,2020-07-16,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
DOSSO,NER003,2020-07-16,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TAHOUA,NER005,2020-07-16,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
NIAMEY,NER008,2020-07-17,2.0,0.0,0.0,592.6403874,120.4281938,1026848,725.0,57.0,0.0,11.9135,100.0,100.0
AGADEZ,NER001,2020-07-17,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
TILLABERI,NER006,2020-07-17,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
DOSSO,NER003,2020-07-17,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
DIFFA,NER002,2020-07-17,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
MARADI,NER004,2020-07-17,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TAHOUA,NER005,2020-07-17,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-07-17,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
ZINDER,NER007,2020-07-18,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
NIAMEY,NER008,2020-07-18,0.0,0.0,0.0,592.6403874,120.4281938,1026848,725.0,57.0,0.0,11.9135,100.0,100.0
TILLABERI,NER006,2020-07-18,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
AGADEZ,NER001,2020-07-18,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
MARADI,NER004,2020-07-18,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DIFFA,NER002,2020-07-18,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TAHOUA,NER005,2020-07-18,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DOSSO,NER003,2020-07-18,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
ZINDER,NER007,2020-07-19,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
AGADEZ,NER001,2020-07-19,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
NIAMEY,NER008,2020-07-19,1.0,0.0,0.0,592.6403874,120.4281938,1026848,726.0,57.0,0.0,11.93,100.0,100.0
TAHOUA,NER005,2020-07-19,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
MARADI,NER004,2020-07-19,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DOSSO,NER003,2020-07-19,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TILLABERI,NER006,2020-07-19,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
DIFFA,NER002,2020-07-19,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
AGADEZ,NER001,2020-07-20,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
NIAMEY,NER008,2020-07-20,0.0,0.0,0.0,592.6403874,120.4281938,1026848,726.0,57.0,0.0,11.93,100.0,100.0
DIFFA,NER002,2020-07-20,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
MARADI,NER004,2020-07-20,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DOSSO,NER003,2020-07-20,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TILLABERI,NER006,2020-07-20,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
ZINDER,NER007,2020-07-20,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
TAHOUA,NER005,2020-07-20,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
TILLABERI,NER006,2020-07-21,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
DIFFA,NER002,2020-07-21,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
AGADEZ,NER001,2020-07-21,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
TAHOUA,NER005,2020-07-21,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
MARADI,NER004,2020-07-21,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
ZINDER,NER007,2020-07-21,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
NIAMEY,NER008,2020-07-21,0.0,0.0,0.0,592.6403874,120.4281938,1026848,726.0,57.0,0.0,11.93,100.0,100.0
DOSSO,NER003,2020-07-21,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
AGADEZ,NER001,2020-07-22,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DIFFA,NER002,2020-07-22,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TAHOUA,NER005,2020-07-22,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-07-22,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
MARADI,NER004,2020-07-22,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TILLABERI,NER006,2020-07-22,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
DOSSO,NER003,2020-07-22,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
NIAMEY,NER008,2020-07-22,1.0,0.0,0.0,592.6403874,120.4281938,1026848,727.0,57.0,0.0,11.9464,100.0,100.0
DIFFA,NER002,2020-07-23,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
DOSSO,NER003,2020-07-23,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
MARADI,NER004,2020-07-23,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TILLABERI,NER006,2020-07-23,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
TAHOUA,NER005,2020-07-23,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
NIAMEY,NER008,2020-07-23,0.0,0.0,0.0,592.6403874,120.4281938,1026848,727.0,57.0,0.0,11.9464,100.0,100.0
AGADEZ,NER001,2020-07-23,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
ZINDER,NER007,2020-07-23,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
DIFFA,NER002,2020-07-24,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
AGADEZ,NER001,2020-07-24,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
NIAMEY,NER008,2020-07-24,0.0,0.0,0.0,592.6403874,120.4281938,1026848,727.0,57.0,0.0,11.9464,100.0,100.0
DOSSO,NER003,2020-07-24,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TAHOUA,NER005,2020-07-24,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-07-24,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
TILLABERI,NER006,2020-07-24,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-07-24,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TILLABERI,NER006,2020-07-25,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
ZINDER,NER007,2020-07-25,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
NIAMEY,NER008,2020-07-25,8.0,0.0,0.0,592.6403874,120.4281938,1026848,735.0,57.0,0.0,12.0779,100.0,100.0
AGADEZ,NER001,2020-07-25,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DOSSO,NER003,2020-07-25,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
MARADI,NER004,2020-07-25,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TAHOUA,NER005,2020-07-25,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DIFFA,NER002,2020-07-25,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
ZINDER,NER007,2020-07-26,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
MARADI,NER004,2020-07-26,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
NIAMEY,NER008,2020-07-26,0.0,0.0,0.0,592.6403874,120.4281938,1026848,735.0,57.0,0.0,12.0779,100.0,100.0
AGADEZ,NER001,2020-07-26,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DIFFA,NER002,2020-07-26,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TAHOUA,NER005,2020-07-26,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DOSSO,NER003,2020-07-26,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TILLABERI,NER006,2020-07-26,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
TAHOUA,NER005,2020-07-27,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DOSSO,NER003,2020-07-27,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
MARADI,NER004,2020-07-27,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
NIAMEY,NER008,2020-07-27,0.0,0.0,0.0,592.6403874,120.4281938,1026848,735.0,57.0,0.0,12.0779,100.0,100.0
ZINDER,NER007,2020-07-27,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,117.0,19.0,0.0,0.0021,0.02,56.25
DIFFA,NER002,2020-07-27,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TILLABERI,NER006,2020-07-27,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
AGADEZ,NER001,2020-07-27,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DIFFA,NER002,2020-07-28,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
NIAMEY,NER008,2020-07-28,0.0,0.0,0.0,592.6403874,120.4281938,1026848,735.0,57.0,0.0,12.0779,100.0,100.0
DOSSO,NER003,2020-07-28,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
ZINDER,NER007,2020-07-28,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
TILLABERI,NER006,2020-07-28,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
TAHOUA,NER005,2020-07-28,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
MARADI,NER004,2020-07-28,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
AGADEZ,NER001,2020-07-28,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
AGADEZ,NER001,2020-07-29,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
TILLABERI,NER006,2020-07-29,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
TAHOUA,NER005,2020-07-29,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-07-29,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
DOSSO,NER003,2020-07-29,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
DIFFA,NER002,2020-07-29,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
NIAMEY,NER008,2020-07-29,0.0,0.0,0.0,592.6403874,120.4281938,1026848,735.0,57.0,0.0,12.0779,100.0,100.0
MARADI,NER004,2020-07-29,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DIFFA,NER002,2020-07-30,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
ZINDER,NER007,2020-07-30,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
TILLABERI,NER006,2020-07-30,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-07-30,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TAHOUA,NER005,2020-07-30,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
AGADEZ,NER001,2020-07-30,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DOSSO,NER003,2020-07-30,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
NIAMEY,NER008,2020-07-30,2.0,0.0,0.0,592.6403874,120.4281938,1026848,737.0,57.0,0.0,12.1107,100.0,100.0
DOSSO,NER003,2020-07-31,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
MARADI,NER004,2020-07-31,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TILLABERI,NER006,2020-07-31,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
DIFFA,NER002,2020-07-31,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
NIAMEY,NER008,2020-07-31,2.0,0.0,0.0,592.6403874,120.4281938,1026848,739.0,57.0,0.0,12.1436,100.0,100.0
TAHOUA,NER005,2020-07-31,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
AGADEZ,NER001,2020-07-31,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
ZINDER,NER007,2020-07-31,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
NIAMEY,NER008,2020-08-01,1.0,0.0,0.0,592.6403874,120.4281938,1026848,740.0,57.0,0.0,12.16,100.0,100.0
AGADEZ,NER001,2020-08-01,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
ZINDER,NER007,2020-08-01,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
MARADI,NER004,2020-08-01,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
DOSSO,NER003,2020-08-01,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
DIFFA,NER002,2020-08-01,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TILLABERI,NER006,2020-08-01,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
TAHOUA,NER005,2020-08-01,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
ZINDER,NER007,2020-08-02,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
DOSSO,NER003,2020-08-02,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
DIFFA,NER002,2020-08-02,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
NIAMEY,NER008,2020-08-02,5.0,0.0,0.0,592.6403874,120.4281938,1026848,745.0,57.0,0.0,12.2422,100.0,100.0
AGADEZ,NER001,2020-08-02,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
TILLABERI,NER006,2020-08-02,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-08-02,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TAHOUA,NER005,2020-08-02,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
TILLABERI,NER006,2020-08-03,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-08-03,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
ZINDER,NER007,2020-08-03,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
NIAMEY,NER008,2020-08-03,0.0,0.0,0.0,592.6403874,120.4281938,1026848,745.0,57.0,0.0,12.2422,100.0,100.0
AGADEZ,NER001,2020-08-03,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DIFFA,NER002,2020-08-03,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
TAHOUA,NER005,2020-08-03,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DOSSO,NER003,2020-08-03,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
TILLABERI,NER006,2020-08-04,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,34.0,5.0,0.0,0.0013,0.01,34.82
MARADI,NER004,2020-08-04,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
TAHOUA,NER005,2020-08-04,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
DOSSO,NER003,2020-08-04,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
NIAMEY,NER008,2020-08-04,0.0,0.0,0.0,592.6403874,120.4281938,1026848,745.0,57.0,0.0,12.2422,100.0,100.0
AGADEZ,NER001,2020-08-04,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,48.0,0.0,0.0,0.0014,0.01,37.5
DIFFA,NER002,2020-08-04,0.0,0.0,0.0,158593.437198,3653.0262697,593821,8.0,0.0,0.0,0.0008,0.01,21.43
ZINDER,NER007,2020-08-04,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
TAHOUA,NER005,2020-08-05,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,27.0,1.0,0.0,0.0007,0.01,18.75
NIAMEY,NER008,2020-08-05,0.0,0.0,0.0,592.6403874,120.4281938,1026848,745.0,57.0,0.0,12.2422,100.0,100.0
ZINDER,NER007,2020-08-05,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,118.0,19.0,0.0,0.0021,0.02,56.25
DOSSO,NER003,2020-08-05,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,19.0,1.0,0.0,0.0028,0.02,75.0
MARADI,NER004,2020-08-05,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,5.0,0.0,0.0005,0.0,13.39
